Fr,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 , ch6 , ch7 , ch8 , ch9 , ch10 , ch11 , ch12 , ch13 , ch14 , ch15 , ch16 , ch17 , ch18 , ch19 , ch20 , ch21 , ch22 , ch23 , ch24 , ch25 , ch26 , ch27 , ch28 , ch29 , ch30 , ch31 
750,4.99682E-07,3.14641E-06,2.57522E-07,1.11444E-06,2.2679E-07,3.061E-07,2.46122E-07,2.36358E-07,1.70722E-06,3.5866E-07,5.92692E-07,1.35333E-07,2.09737E-07,2.17088E-07,3.17822E-07,1.77615E-07,3.01459E-07,9.61644E-08,2.71361E-07,2.09887E-07,2.27225E-07,2.5215E-07,3.17058E-07,2.05455E-07,4.91638E-07,1.60375E-06,8.42754E-07,8.29717E-07,1.19106E-06,2.73952E-06,2.57359E-06,1.46548E-06,4.99682E-07,3.14641E-06,2.57522E-07,1.11444E-06,2.2679E-07,3.061E-07,2.46122E-07,2.36358E-07,1.70722E-06,3.5866E-07,5.92692E-07,1.35333E-07,2.09737E-07,2.17088E-07,3.17822E-07,1.77615E-07,3.01459E-07,9.61644E-08,2.71361E-07,2.09887E-07,2.27225E-07,2.5215E-07,3.17058E-07,2.05455E-07,4.91638E-07,1.60375E-06,8.42754E-07,8.29717E-07,1.19106E-06,2.73952E-06,2.57359E-06,1.46548E-06
751,2.61381E-06,9.04242E-06,3.2571E-06,2.08453E-06,3.91043E-06,2.9503E-06,3.50297E-06,3.39152E-06,3.79772E-06,1.64022E-06,2.89298E-06,9.4619E-07,2.14703E-06,1.51718E-06,1.76398E-06,1.86362E-06,3.45261E-06,1.32816E-06,9.55785E-07,1.35258E-06,1.14982E-06,1.55075E-06,2.49896E-06,2.32268E-06,4.6932E-06,9.01181E-06,8.96217E-06,6.54062E-06,1.12902E-05,2.34954E-05,1.29501E-05,1.29267E-05,2.61381E-06,9.04242E-06,3.2571E-06,2.08453E-06,3.91043E-06,2.9503E-06,3.50297E-06,3.39152E-06,3.79772E-06,1.64022E-06,2.89298E-06,9.4619E-07,2.14703E-06,1.51718E-06,1.76398E-06,1.86362E-06,3.45261E-06,1.32816E-06,9.55785E-07,1.35258E-06,1.14982E-06,1.55075E-06,2.49896E-06,2.32268E-06,4.6932E-06,9.01181E-06,8.96217E-06,6.54062E-06,1.12902E-05,2.34954E-05,1.29501E-05,1.29267E-05
752,5.87964E-06,6.29255E-05,1.12449E-05,6.95191E-06,7.52043E-06,8.46037E-06,7.01459E-06,6.38813E-06,5.39458E-05,3.97959E-06,1.0133E-05,3.359E-06,3.17729E-06,4.58414E-06,4.65366E-06,4.13881E-06,8.19426E-06,3.49735E-06,1.91853E-06,3.5393E-06,3.38041E-06,2.38843E-06,2.5656E-06,4.7547E-06,1.28689E-05,2.48177E-05,2.12708E-05,1.53596E-05,3.72059E-05,7.93012E-05,3.65016E-05,3.96921E-05,5.87964E-06,6.29255E-05,1.12449E-05,6.95191E-06,7.52043E-06,8.46037E-06,7.01459E-06,6.38813E-06,5.39458E-05,3.97959E-06,1.0133E-05,3.359E-06,3.17729E-06,4.58414E-06,4.65366E-06,4.13881E-06,8.19426E-06,3.49735E-06,1.91853E-06,3.5393E-06,3.38041E-06,2.38843E-06,2.5656E-06,4.7547E-06,1.28689E-05,2.48177E-05,2.12708E-05,1.53596E-05,3.72059E-05,7.93012E-05,3.65016E-05,3.96921E-05
753,1.28148E-05,6.60773E-05,2.15467E-05,1.57202E-05,7.90739E-06,1.7189E-05,8.17478E-06,9.60116E-06,0.000252518,9.97763E-06,1.08327E-05,6.19424E-06,6.74961E-06,6.6159E-06,8.90685E-06,6.54128E-06,3.45315E-05,6.15112E-06,4.2552E-06,7.05383E-06,5.19951E-06,6.34911E-06,5.7603E-06,1.31586E-05,1.81077E-05,3.8167E-05,2.36492E-05,1.67319E-05,9.51119E-05,0.000156061,7.82863E-05,7.55569E-05,1.28148E-05,6.60773E-05,2.15467E-05,1.57202E-05,7.90739E-06,1.7189E-05,8.17478E-06,9.60116E-06,0.000252518,9.97763E-06,1.08327E-05,6.19424E-06,6.74961E-06,6.6159E-06,8.90685E-06,6.54128E-06,3.45315E-05,6.15112E-06,4.2552E-06,7.05383E-06,5.19951E-06,6.34911E-06,5.7603E-06,1.31586E-05,1.81077E-05,3.8167E-05,2.36492E-05,1.67319E-05,9.51119E-05,0.000156061,7.82863E-05,7.55569E-05
754,3.47988E-05,0.000114694,1.91491E-05,7.23257E-05,1.92278E-05,2.55023E-05,1.24768E-05,1.67987E-05,0.000199747,7.62862E-06,3.14303E-05,1.9578E-05,1.62735E-05,1.3576E-05,8.78526E-06,1.42094E-05,4.10504E-05,6.03942E-06,1.03794E-05,6.57717E-06,7.87603E-06,8.54205E-06,1.65741E-05,1.45131E-05,5.68759E-05,0.000100895,6.86718E-05,5.87817E-05,0.000131638,0.000183877,0.000122459,0.000133424,3.47988E-05,0.000114694,1.91491E-05,7.23257E-05,1.92278E-05,2.55023E-05,1.24768E-05,1.67987E-05,0.000199747,7.62862E-06,3.14303E-05,1.9578E-05,1.62735E-05,1.3576E-05,8.78526E-06,1.42094E-05,4.10504E-05,6.03942E-06,1.03794E-05,6.57717E-06,7.87603E-06,8.54205E-06,1.65741E-05,1.45131E-05,5.68759E-05,0.000100895,6.86718E-05,5.87817E-05,0.000131638,0.000183877,0.000122459,0.000133424
755,6.08616E-05,0.00013558,3.8185E-05,0.000112354,3.03629E-05,4.83166E-05,4.62411E-05,5.14098E-05,8.83619E-05,1.34184E-05,5.90706E-05,2.7905E-05,3.07402E-05,2.17738E-05,1.83164E-05,1.98841E-05,4.19753E-05,7.6281E-06,1.40071E-05,1.35341E-05,1.69963E-05,1.98904E-05,3.42693E-05,2.27178E-05,0.000109795,0.000240053,0.000184421,0.000136549,0.000231299,0.000249726,0.000262029,0.000296454,6.08616E-05,0.00013558,3.8185E-05,0.000112354,3.03629E-05,4.83166E-05,4.62411E-05,5.14098E-05,8.83619E-05,1.34184E-05,5.90706E-05,2.7905E-05,3.07402E-05,2.17738E-05,1.83164E-05,1.98841E-05,4.19753E-05,7.6281E-06,1.40071E-05,1.35341E-05,1.69963E-05,1.98904E-05,3.42693E-05,2.27178E-05,0.000109795,0.000240053,0.000184421,0.000136549,0.000231299,0.000249726,0.000262029,0.000296454
756,5.90409E-05,0.000110049,4.28629E-05,7.9251E-05,4.5977E-05,3.556E-05,5.99343E-05,6.10334E-05,0.000198726,1.41765E-05,4.90849E-05,2.55435E-05,3.07411E-05,2.80307E-05,1.90841E-05,2.07268E-05,5.34251E-05,1.86023E-05,1.33463E-05,2.04014E-05,1.41975E-05,2.2937E-05,1.64727E-05,2.48307E-05,9.48885E-05,0.000185903,0.000130837,0.000105943,0.000267984,0.000258867,0.000235474,0.000283736,5.90409E-05,0.000110049,4.28629E-05,7.9251E-05,4.5977E-05,3.556E-05,5.99343E-05,6.10334E-05,0.000198726,1.41765E-05,4.90849E-05,2.55435E-05,3.07411E-05,2.80307E-05,1.90841E-05,2.07268E-05,5.34251E-05,1.86023E-05,1.33463E-05,2.04014E-05,1.41975E-05,2.2937E-05,1.64727E-05,2.48307E-05,9.48885E-05,0.000185903,0.000130837,0.000105943,0.000267984,0.000258867,0.000235474,0.000283736
757,4.44683E-05,4.34252E-05,3.76414E-05,4.50048E-05,2.9282E-05,3.71064E-05,3.02758E-05,3.49957E-05,0.00038843,1.39227E-05,3.01148E-05,1.97717E-05,2.45852E-05,1.75049E-05,1.94618E-05,2.07789E-05,6.96788E-05,2.00116E-05,1.77654E-05,1.63553E-05,1.36383E-05,2.1314E-05,1.58126E-05,1.86427E-05,4.86038E-05,7.46567E-05,4.09063E-05,2.56435E-05,0.000138877,0.000146753,0.000107718,0.000145984,4.44683E-05,4.34252E-05,3.76414E-05,4.50048E-05,2.9282E-05,3.71064E-05,3.02758E-05,3.49957E-05,0.00038843,1.39227E-05,3.01148E-05,1.97717E-05,2.45852E-05,1.75049E-05,1.94618E-05,2.07789E-05,6.96788E-05,2.00116E-05,1.77654E-05,1.63553E-05,1.36383E-05,2.1314E-05,1.58126E-05,1.86427E-05,4.86038E-05,7.46567E-05,4.09063E-05,2.56435E-05,0.000138877,0.000146753,0.000107718,0.000145984
758,5.25274E-05,5.27555E-05,5.16522E-05,5.50504E-05,4.89257E-05,4.48064E-05,4.27755E-05,4.55514E-05,0.000201186,1.65396E-05,6.47065E-05,3.07042E-05,3.26787E-05,3.45817E-05,2.53174E-05,3.05151E-05,7.45493E-05,3.25873E-05,3.83741E-05,3.03399E-05,3.50506E-05,4.13326E-05,4.34503E-05,3.33263E-05,7.0285E-05,7.11642E-05,5.57909E-05,4.52486E-05,0.000162128,0.000130121,8.69713E-05,0.000133598,5.25274E-05,5.27555E-05,5.16522E-05,5.50504E-05,4.89257E-05,4.48064E-05,4.27755E-05,4.55514E-05,0.000201186,1.65396E-05,6.47065E-05,3.07042E-05,3.26787E-05,3.45817E-05,2.53174E-05,3.05151E-05,7.45493E-05,3.25873E-05,3.83741E-05,3.03399E-05,3.50506E-05,4.13326E-05,4.34503E-05,3.33263E-05,7.0285E-05,7.11642E-05,5.57909E-05,4.52486E-05,0.000162128,0.000130121,8.69713E-05,0.000133598
759,6.65314E-05,9.65298E-05,7.62075E-05,8.64109E-05,9.10351E-05,5.92185E-05,7.12784E-05,6.3559E-05,9.84783E-05,2.12578E-05,5.55393E-05,3.31253E-05,3.58621E-05,3.97166E-05,2.98053E-05,4.1807E-05,4.09869E-05,3.18418E-05,4.09941E-05,4.7616E-05,3.12736E-05,4.11211E-05,5.42275E-05,2.44604E-05,0.000107913,0.000141331,0.000156484,8.71873E-05,0.000249447,0.000249055,0.000148108,0.000226079,6.65314E-05,9.65298E-05,7.62075E-05,8.64109E-05,9.10351E-05,5.92185E-05,7.12784E-05,6.3559E-05,9.84783E-05,2.12578E-05,5.55393E-05,3.31253E-05,3.58621E-05,3.97166E-05,2.98053E-05,4.1807E-05,4.09869E-05,3.18418E-05,4.09941E-05,4.7616E-05,3.12736E-05,4.11211E-05,5.42275E-05,2.44604E-05,0.000107913,0.000141331,0.000156484,8.71873E-05,0.000249447,0.000249055,0.000148108,0.000226079
760,5.75148E-05,0.000100947,5.33411E-05,9.46397E-05,8.01434E-05,4.77943E-05,5.70969E-05,4.33461E-05,0.000251146,3.64799E-05,5.25848E-05,2.9395E-05,3.55088E-05,3.36695E-05,2.59551E-05,3.68732E-05,2.58309E-05,2.48097E-05,2.32101E-05,3.07627E-05,2.4552E-05,2.94093E-05,4.33314E-05,2.2885E-05,6.71077E-05,9.0458E-05,7.52426E-05,5.96924E-05,0.00012991,0.000191584,6.01549E-05,8.72125E-05,5.75148E-05,0.000100947,5.33411E-05,9.46397E-05,8.01434E-05,4.77943E-05,5.70969E-05,4.33461E-05,0.000251146,3.64799E-05,5.25848E-05,2.9395E-05,3.55088E-05,3.36695E-05,2.59551E-05,3.68732E-05,2.58309E-05,2.48097E-05,2.32101E-05,3.07627E-05,2.4552E-05,2.94093E-05,4.33314E-05,2.2885E-05,6.71077E-05,9.0458E-05,7.52426E-05,5.96924E-05,0.00012991,0.000191584,6.01549E-05,8.72125E-05
761,3.47059E-05,9.03127E-05,2.53217E-05,6.77354E-05,5.20949E-05,2.61707E-05,3.23951E-05,1.90421E-05,0.000190769,2.52139E-05,2.93982E-05,1.76889E-05,2.72983E-05,1.81544E-05,1.06708E-05,1.96199E-05,2.02354E-05,1.02044E-05,1.11682E-05,1.17589E-05,1.1105E-05,1.11509E-05,1.2342E-05,9.2312E-06,3.7118E-05,3.87773E-05,3.14417E-05,2.9831E-05,6.15866E-05,9.59968E-05,2.41036E-05,2.88839E-05,3.47059E-05,9.03127E-05,2.53217E-05,6.77354E-05,5.20949E-05,2.61707E-05,3.23951E-05,1.90421E-05,0.000190769,2.52139E-05,2.93982E-05,1.76889E-05,2.72983E-05,1.81544E-05,1.06708E-05,1.96199E-05,2.02354E-05,1.02044E-05,1.11682E-05,1.17589E-05,1.1105E-05,1.11509E-05,1.2342E-05,9.2312E-06,3.7118E-05,3.87773E-05,3.14417E-05,2.9831E-05,6.15866E-05,9.59968E-05,2.41036E-05,2.88839E-05
762,2.0251E-05,6.4909E-05,9.66075E-06,4.76217E-05,2.04079E-05,9.7187E-06,1.46041E-05,1.1997E-05,8.51043E-05,5.48938E-06,1.80802E-05,6.99513E-06,1.37463E-05,6.80568E-06,4.24269E-06,7.76127E-06,2.69106E-05,4.69839E-06,2.81779E-06,5.85451E-06,4.06136E-06,4.15135E-06,4.29383E-06,5.4938E-06,3.07514E-05,3.94699E-05,3.28796E-05,2.74023E-05,4.77657E-05,5.38196E-05,2.53302E-05,3.88223E-05,2.0251E-05,6.4909E-05,9.66075E-06,4.76217E-05,2.04079E-05,9.7187E-06,1.46041E-05,1.1997E-05,8.51043E-05,5.48938E-06,1.80802E-05,6.99513E-06,1.37463E-05,6.80568E-06,4.24269E-06,7.76127E-06,2.69106E-05,4.69839E-06,2.81779E-06,5.85451E-06,4.06136E-06,4.15135E-06,4.29383E-06,5.4938E-06,3.07514E-05,3.94699E-05,3.28796E-05,2.74023E-05,4.77657E-05,5.38196E-05,2.53302E-05,3.88223E-05
763,5.90589E-06,1.94082E-05,6.45192E-06,1.64099E-05,9.66164E-06,4.61456E-06,6.22135E-06,8.12352E-06,3.27856E-05,3.38739E-06,4.58772E-06,3.00105E-06,7.02172E-06,3.13055E-06,3.05911E-06,4.58563E-06,2.19414E-05,2.65128E-06,2.02718E-06,3.18965E-06,1.97906E-06,2.11241E-06,5.01118E-06,3.56096E-06,1.00913E-05,1.36374E-05,1.53333E-05,1.05885E-05,2.76702E-05,3.73215E-05,2.06465E-05,2.24981E-05,5.90589E-06,1.94082E-05,6.45192E-06,1.64099E-05,9.66164E-06,4.61456E-06,6.22135E-06,8.12352E-06,3.27856E-05,3.38739E-06,4.58772E-06,3.00105E-06,7.02172E-06,3.13055E-06,3.05911E-06,4.58563E-06,2.19414E-05,2.65128E-06,2.02718E-06,3.18965E-06,1.97906E-06,2.11241E-06,5.01118E-06,3.56096E-06,1.00913E-05,1.36374E-05,1.53333E-05,1.05885E-05,2.76702E-05,3.73215E-05,2.06465E-05,2.24981E-05
764,3.92579E-06,6.99824E-06,5.97759E-06,4.61503E-06,5.90738E-06,4.88263E-06,3.62827E-06,4.00073E-06,1.13865E-05,3.11569E-06,2.01476E-06,1.76485E-06,2.89629E-06,1.49987E-06,2.71501E-06,2.61716E-06,9.38783E-06,1.52619E-06,1.67755E-06,2.20646E-06,1.94331E-06,7.98556E-07,1.37698E-06,1.46114E-06,1.17659E-05,6.74421E-06,9.37921E-06,8.22027E-06,1.34767E-05,1.90495E-05,8.65465E-06,1.1471E-05,3.92579E-06,6.99824E-06,5.97759E-06,4.61503E-06,5.90738E-06,4.88263E-06,3.62827E-06,4.00073E-06,1.13865E-05,3.11569E-06,2.01476E-06,1.76485E-06,2.89629E-06,1.49987E-06,2.71501E-06,2.61716E-06,9.38783E-06,1.52619E-06,1.67755E-06,2.20646E-06,1.94331E-06,7.98556E-07,1.37698E-06,1.46114E-06,1.17659E-05,6.74421E-06,9.37921E-06,8.22027E-06,1.34767E-05,1.90495E-05,8.65465E-06,1.1471E-05
765,1.10273E-06,7.00014E-06,1.12654E-06,1.59474E-06,1.02448E-06,9.03082E-07,9.93997E-07,5.71126E-07,3.98152E-06,5.806E-07,1.0395E-06,6.56683E-07,6.62471E-07,6.7541E-07,4.59818E-07,6.13039E-07,2.48431E-06,3.49876E-07,5.0338E-07,5.45971E-07,5.87134E-07,4.33658E-07,6.64471E-07,4.96584E-07,3.19423E-06,1.69636E-06,3.11609E-06,2.73855E-06,1.37346E-06,1.91474E-06,1.55796E-06,1.77063E-06,1.10273E-06,7.00014E-06,1.12654E-06,1.59474E-06,1.02448E-06,9.03082E-07,9.93997E-07,5.71126E-07,3.98152E-06,5.806E-07,1.0395E-06,6.56683E-07,6.62471E-07,6.7541E-07,4.59818E-07,6.13039E-07,2.48431E-06,3.49876E-07,5.0338E-07,5.45971E-07,5.87134E-07,4.33658E-07,6.64471E-07,4.96584E-07,3.19423E-06,1.69636E-06,3.11609E-06,2.73855E-06,1.37346E-06,1.91474E-06,1.55796E-06,1.77063E-06
766,2.56095E-06,1.23069E-05,1.5104E-06,3.12211E-06,2.47296E-06,1.31963E-06,1.97698E-06,1.78208E-06,3.90079E-06,9.16625E-07,1.05635E-06,1.20371E-06,6.79331E-07,1.62937E-06,8.26619E-07,1.11795E-06,1.01512E-05,6.23185E-07,7.01471E-07,9.25528E-07,4.64009E-07,9.60223E-07,1.97043E-06,8.74973E-07,3.30141E-06,5.02035E-06,7.17037E-06,5.06548E-06,3.39211E-06,7.64673E-06,3.32967E-06,3.8386E-06,2.56095E-06,1.23069E-05,1.5104E-06,3.12211E-06,2.47296E-06,1.31963E-06,1.97698E-06,1.78208E-06,3.90079E-06,9.16625E-07,1.05635E-06,1.20371E-06,6.79331E-07,1.62937E-06,8.26619E-07,1.11795E-06,1.01512E-05,6.23185E-07,7.01471E-07,9.25528E-07,4.64009E-07,9.60223E-07,1.97043E-06,8.74973E-07,3.30141E-06,5.02035E-06,7.17037E-06,5.06548E-06,3.39211E-06,7.64673E-06,3.32967E-06,3.8386E-06
767,1.45645E-05,4.25945E-05,8.92273E-06,1.68593E-05,6.21209E-06,7.06512E-06,8.34257E-06,5.65545E-06,2.60159E-05,4.21423E-06,7.32824E-06,5.4435E-06,5.48785E-06,5.65758E-06,5.75458E-06,5.9159E-06,3.04232E-05,3.97625E-06,4.11574E-06,3.93846E-06,2.82292E-06,2.93894E-06,4.35899E-06,2.4824E-06,1.67832E-05,2.59966E-05,2.17094E-05,2.35128E-05,2.26887E-05,4.00984E-05,2.47534E-05,2.88969E-05,1.45645E-05,4.25945E-05,8.92273E-06,1.68593E-05,6.21209E-06,7.06512E-06,8.34257E-06,5.65545E-06,2.60159E-05,4.21423E-06,7.32824E-06,5.4435E-06,5.48785E-06,5.65758E-06,5.75458E-06,5.9159E-06,3.04232E-05,3.97625E-06,4.11574E-06,3.93846E-06,2.82292E-06,2.93894E-06,4.35899E-06,2.4824E-06,1.67832E-05,2.59966E-05,2.17094E-05,2.35128E-05,2.26887E-05,4.00984E-05,2.47534E-05,2.88969E-05
768,4.78763E-05,8.4884E-05,3.43541E-05,5.79131E-05,2.21215E-05,2.80255E-05,2.84863E-05,2.03127E-05,0.000101461,1.93418E-05,2.41309E-05,2.32393E-05,2.20374E-05,2.10532E-05,2.10584E-05,1.97405E-05,2.83122E-05,1.69256E-05,1.86405E-05,1.78783E-05,1.17423E-05,1.37648E-05,1.36114E-05,9.53464E-06,6.41503E-05,6.40089E-05,6.2563E-05,6.72087E-05,7.64888E-05,9.25623E-05,5.78902E-05,7.56916E-05,4.78763E-05,8.4884E-05,3.43541E-05,5.79131E-05,2.21215E-05,2.80255E-05,2.84863E-05,2.03127E-05,0.000101461,1.93418E-05,2.41309E-05,2.32393E-05,2.20374E-05,2.10532E-05,2.10584E-05,1.97405E-05,2.83122E-05,1.69256E-05,1.86405E-05,1.78783E-05,1.17423E-05,1.37648E-05,1.36114E-05,9.53464E-06,6.41503E-05,6.40089E-05,6.2563E-05,6.72087E-05,7.64888E-05,9.25623E-05,5.78902E-05,7.56916E-05
769,4.98233E-05,4.89382E-05,3.55555E-05,4.65159E-05,2.02888E-05,3.16671E-05,3.70973E-05,4.19424E-05,0.000136844,1.95835E-05,2.65786E-05,2.19026E-05,2.67034E-05,2.03164E-05,2.35858E-05,2.24123E-05,2.22453E-05,1.58275E-05,2.46533E-05,1.57392E-05,1.75143E-05,2.01724E-05,2.60575E-05,2.80522E-05,0.000122547,0.000152011,0.000155162,0.000129818,0.000220203,0.00026324,0.000145537,0.000194272,4.98233E-05,4.89382E-05,3.55555E-05,4.65159E-05,2.02888E-05,3.16671E-05,3.70973E-05,4.19424E-05,0.000136844,1.95835E-05,2.65786E-05,2.19026E-05,2.67034E-05,2.03164E-05,2.35858E-05,2.24123E-05,2.22453E-05,1.58275E-05,2.46533E-05,1.57392E-05,1.75143E-05,2.01724E-05,2.60575E-05,2.80522E-05,0.000122547,0.000152011,0.000155162,0.000129818,0.000220203,0.00026324,0.000145537,0.000194272
770,2.54248E-05,4.97874E-05,1.6704E-05,2.22309E-05,3.96218E-05,2.17648E-05,4.48915E-05,4.40021E-05,0.000139569,1.21598E-05,2.87538E-05,1.0626E-05,2.41677E-05,1.04521E-05,1.48432E-05,2.18425E-05,7.31683E-05,1.69731E-05,1.93754E-05,2.04007E-05,1.58462E-05,1.08945E-05,1.82501E-05,2.33776E-05,8.88781E-05,0.000124578,0.00011487,7.82411E-05,0.000200584,0.000266641,0.000136485,0.000199214,2.54248E-05,4.97874E-05,1.6704E-05,2.22309E-05,3.96218E-05,2.17648E-05,4.48915E-05,4.40021E-05,0.000139569,1.21598E-05,2.87538E-05,1.0626E-05,2.41677E-05,1.04521E-05,1.48432E-05,2.18425E-05,7.31683E-05,1.69731E-05,1.93754E-05,2.04007E-05,1.58462E-05,1.08945E-05,1.82501E-05,2.33776E-05,8.88781E-05,0.000124578,0.00011487,7.82411E-05,0.000200584,0.000266641,0.000136485,0.000199214
771,3.11263E-05,7.78528E-05,4.97799E-05,2.73633E-05,7.78011E-05,3.69739E-05,6.68995E-05,3.95009E-05,0.000137297,2.48644E-05,5.5179E-05,1.45231E-05,3.84448E-05,2.37732E-05,1.81876E-05,3.07115E-05,8.96535E-05,2.66662E-05,2.34065E-05,4.82701E-05,2.13264E-05,1.65961E-05,2.28056E-05,2.33429E-05,5.97341E-05,4.89828E-05,8.24565E-05,5.13299E-05,9.76514E-05,0.000149329,7.76466E-05,7.28683E-05,3.11263E-05,7.78528E-05,4.97799E-05,2.73633E-05,7.78011E-05,3.69739E-05,6.68995E-05,3.95009E-05,0.000137297,2.48644E-05,5.5179E-05,1.45231E-05,3.84448E-05,2.37732E-05,1.81876E-05,3.07115E-05,8.96535E-05,2.66662E-05,2.34065E-05,4.82701E-05,2.13264E-05,1.65961E-05,2.28056E-05,2.33429E-05,5.97341E-05,4.89828E-05,8.24565E-05,5.13299E-05,9.76514E-05,0.000149329,7.76466E-05,7.28683E-05
772,1.45992E-05,8.92035E-05,5.57857E-05,3.36796E-05,5.13255E-05,1.85669E-05,3.80492E-05,2.73108E-05,9.15078E-05,2.38559E-05,7.71401E-05,1.67856E-05,2.68681E-05,2.53193E-05,1.97661E-05,1.98109E-05,9.78679E-05,2.44029E-05,2.99784E-05,2.62319E-05,1.32344E-05,2.29577E-05,2.52981E-05,3.47491E-05,7.94109E-05,4.75509E-05,6.77576E-05,5.07764E-05,0.00011246,0.00013613,6.8878E-05,4.00662E-05,1.45992E-05,8.92035E-05,5.57857E-05,3.36796E-05,5.13255E-05,1.85669E-05,3.80492E-05,2.73108E-05,9.15078E-05,2.38559E-05,7.71401E-05,1.67856E-05,2.68681E-05,2.53193E-05,1.97661E-05,1.98109E-05,9.78679E-05,2.44029E-05,2.99784E-05,2.62319E-05,1.32344E-05,2.29577E-05,2.52981E-05,3.47491E-05,7.94109E-05,4.75509E-05,6.77576E-05,5.07764E-05,0.00011246,0.00013613,6.8878E-05,4.00662E-05
773,1.53676E-05,0.000114146,5.87849E-05,7.26964E-05,6.32506E-05,3.26109E-05,4.60122E-05,6.54656E-05,0.000153226,2.81569E-05,5.34943E-05,2.01067E-05,3.17487E-05,2.34503E-05,3.08767E-05,2.06687E-05,6.38948E-05,2.26753E-05,2.96834E-05,1.74334E-05,1.14355E-05,2.27641E-05,3.24632E-05,2.87051E-05,7.35739E-05,5.04499E-05,5.26766E-05,4.42355E-05,0.000121612,0.000151003,8.33944E-05,7.39494E-05,1.53676E-05,0.000114146,5.87849E-05,7.26964E-05,6.32506E-05,3.26109E-05,4.60122E-05,6.54656E-05,0.000153226,2.81569E-05,5.34943E-05,2.01067E-05,3.17487E-05,2.34503E-05,3.08767E-05,2.06687E-05,6.38948E-05,2.26753E-05,2.96834E-05,1.74334E-05,1.14355E-05,2.27641E-05,3.24632E-05,2.87051E-05,7.35739E-05,5.04499E-05,5.26766E-05,4.42355E-05,0.000121612,0.000151003,8.33944E-05,7.39494E-05
774,3.05955E-05,3.68584E-05,9.30131E-06,4.7751E-05,1.69534E-05,3.13255E-05,3.00231E-05,4.40967E-05,0.000163557,1.09267E-05,2.47091E-05,1.45118E-05,1.45814E-05,5.57813E-06,1.79355E-05,7.49404E-06,2.51648E-05,8.51839E-06,6.29451E-06,9.52785E-06,1.07067E-05,1.01378E-05,1.92885E-05,1.3316E-05,9.643E-05,5.92442E-05,9.85426E-05,0.000106396,6.6013E-05,0.000110176,5.63606E-05,4.90744E-05,3.05955E-05,3.68584E-05,9.30131E-06,4.7751E-05,1.69534E-05,3.13255E-05,3.00231E-05,4.40967E-05,0.000163557,1.09267E-05,2.47091E-05,1.45118E-05,1.45814E-05,5.57813E-06,1.79355E-05,7.49404E-06,2.51648E-05,8.51839E-06,6.29451E-06,9.52785E-06,1.07067E-05,1.01378E-05,1.92885E-05,1.3316E-05,9.643E-05,5.92442E-05,9.85426E-05,0.000106396,6.6013E-05,0.000110176,5.63606E-05,4.90744E-05
775,3.46249E-05,4.86472E-05,3.00052E-05,4.80375E-05,2.4259E-05,3.50707E-05,2.68764E-05,2.59202E-05,0.000138394,2.74825E-05,4.1719E-05,2.54032E-05,3.15529E-05,2.22181E-05,2.38907E-05,2.03589E-05,2.77838E-05,1.45519E-05,1.39735E-05,2.13476E-05,2.02712E-05,1.55159E-05,1.1416E-05,2.54512E-05,8.35173E-05,7.41417E-05,8.74128E-05,8.29949E-05,0.000127734,0.000130704,8.39663E-05,0.000105481,3.46249E-05,4.86472E-05,3.00052E-05,4.80375E-05,2.4259E-05,3.50707E-05,2.68764E-05,2.59202E-05,0.000138394,2.74825E-05,4.1719E-05,2.54032E-05,3.15529E-05,2.22181E-05,2.38907E-05,2.03589E-05,2.77838E-05,1.45519E-05,1.39735E-05,2.13476E-05,2.02712E-05,1.55159E-05,1.1416E-05,2.54512E-05,8.35173E-05,7.41417E-05,8.74128E-05,8.29949E-05,0.000127734,0.000130704,8.39663E-05,0.000105481
776,3.22179E-05,5.62632E-05,2.45471E-05,5.17546E-05,3.70893E-05,2.88252E-05,4.38785E-05,3.69449E-05,5.86245E-05,2.15067E-05,2.10368E-05,1.71565E-05,2.70325E-05,2.38794E-05,2.07207E-05,1.84889E-05,1.91E-05,1.67808E-05,1.09542E-05,1.67304E-05,1.19136E-05,1.19007E-05,1.18689E-05,1.95454E-05,8.20956E-05,9.02165E-05,9.99464E-05,8.60177E-05,0.0001495,0.00015639,0.000124627,0.000147618,3.22179E-05,5.62632E-05,2.45471E-05,5.17546E-05,3.70893E-05,2.88252E-05,4.38785E-05,3.69449E-05,5.86245E-05,2.15067E-05,2.10368E-05,1.71565E-05,2.70325E-05,2.38794E-05,2.07207E-05,1.84889E-05,1.91E-05,1.67808E-05,1.09542E-05,1.67304E-05,1.19136E-05,1.19007E-05,1.18689E-05,1.95454E-05,8.20956E-05,9.02165E-05,9.99464E-05,8.60177E-05,0.0001495,0.00015639,0.000124627,0.000147618
