Fr,ch0,ch1,ch2,ch3,ch4,ch5, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 
963,7.442205012,4.330124248,1.183190803,7.280938107,4.662820165,1.51415363,6.652095536,2.954484822,3.529360567,9.316538428,4.636797344,3.506641268
964,9.77588255,11.42938522,3.582985016,14.11641642,2.071302122,5.354245996,9.352679594,6.32901667,4.533625221,12.95660887,3.575572108,5.728492775
965,23.59588879,11.72175453,1.34230227,1.751638212,9.309002885,5.814582129,24.61778729,7.091488515,1.010536525,2.029283978,12.58205489,6.785368016
966,44.51420087,21.26086763,9.213613737,12.04270346,11.40821466,5.369077232,36.52568386,13.84750234,9.685137383,8.834824655,13.40674507,10.54758336
967,32.92624114,14.51141233,11.65963603,15.78637525,8.176326483,3.312298193,26.56721239,13.09771306,9.1242251,13.27685707,8.405314451,7.382401857
968,22.21286477,8.920036527,5.641712155,5.254962667,12.26385617,11.99363497,25.23164465,9.112480989,9.895481326,6.156948284,12.30356523,7.814486493
969,19.15459936,4.620992831,6.944749985,3.857491034,5.678100422,17.14699384,20.12986369,6.872399304,15.6161225,4.531817702,6.054384344,10.15902623
970,12.15779392,5.713728865,6.029941135,7.181210702,4.439994123,9.931118777,10.02137091,11.53337983,9.392632015,8.136675866,3.736688751,9.711229345
971,23.07745294,11.38702564,7.622729762,4.071615021,2.376115085,3.017366671,24.2098022,14.14527758,7.930435225,5.882237198,8.298053078,4.265142789
972,11.31141724,6.935512226,2.794667851,1.952444759,1.407790108,1.562998767,9.686216221,5.994458827,5.81200773,3.68880168,4.247607676,1.611443278
973,2.932593563,2.580932793,0.929375936,1.544422329,2.215633128,0.797718786,3.547115484,2.747552582,4.207366301,1.403302495,1.962244012,0.657137623
974,2.890607051,1.261140751,1.09996443,0.485451353,1.728864036,0.31570519,1.856720926,1.072689159,1.697514409,0.491357333,1.859134103,0.395462814
975,0.103074443,0.093791087,0.123127719,0.02210103,0.283272802,0.051214549,0.236470631,0.063664936,0.24115687,0.049306933,0.455615207,0.118623379
976,1.032904018,0.373591721,0.29656668,0.047133223,0.675955763,0.257616264,1.577309735,0.401692013,0.310851161,0.176356196,0.480036577,0.325207656
977,3.110789868,0.235943074,0.65485205,0.407387801,1.189960531,0.906102449,4.493570758,0.79384109,1.194059225,0.888239374,0.855775402,1.009102209
978,6.311923536,0.317467997,0.640996396,4.09582488,1.452439438,5.179504381,4.045328311,0.952172134,1.734723398,5.066080554,1.995259225,4.164532101
979,10.03707816,0.215183246,1.10570526,5.478486886,2.378183614,4.356145763,6.319488745,4.854762949,4.403609632,8.865237281,1.67043818,6.197594261
980,14.4875795,12.1492993,2.305369532,2.940447331,12.41117346,10.44071368,8.776079914,17.77653787,6.104905225,5.798412264,9.21496761,9.900906368
981,33.60254892,25.50773524,15.04160862,22.65638641,25.25588777,10.83226231,22.59426572,25.25013404,13.16658821,13.3829779,19.86780873,9.560277136
982,58.78887429,16.30153121,30.00751628,19.80512291,6.68688469,5.074151001,41.43645598,14.79014137,22.44724461,10.80228669,7.089761493,5.288108947
983,22.39947722,4.677671427,9.184229714,6.132589964,0.840790356,6.875393406,31.94670247,5.769576802,18.43410664,8.386361184,0.861621812,10.10278711
984,5.437163238,7.988231154,11.96255211,8.882204584,2.261358447,5.107415213,13.90727376,5.521184119,8.86102138,9.520711953,1.848480298,7.150175417
985,6.974186344,4.034040925,7.179418629,14.11951784,2.371652628,1.018627209,6.455944392,7.899585606,4.800312646,10.32292308,3.097706375,1.610914079
986,8.496580441,6.777698373,4.739773799,7.934164855,4.879735085,6.728661962,9.827822779,7.934045856,5.569109157,5.596747109,6.388622364,8.208914217
987,6.333702756,3.032164912,2.581699379,7.951214102,7.592828579,4.590160195,10.02055969,4.102062672,3.46842091,5.869283912,5.698156194,5.114480002
988,4.915946331,0.96537836,0.353399638,1.555893627,1.519830132,0.811301837,8.388226245,2.317514791,0.762902713,2.128711861,1.359697903,0.955624429
989,0.728538678,0.467943749,0.018598048,0.194115279,0.463606637,0.61884599,1.105573014,0.490767774,0.340144461,0.456232137,0.412625201,0.349766239
990,0.273750068,0.164904688,0.150951033,0.078523104,0.064458775,0.073872916,0.445028866,0.102011436,0.277438394,0.072755789,0.089759873,0.067567843
991,2.010826743,0.489792244,0.649155507,0.299360416,0.443608474,0.48995441,1.565424517,0.583064834,0.510306419,1.199848315,0.417179617,0.378578846
992,5.328912959,1.162132297,1.803206566,0.853622389,1.706935228,1.092668126,6.581854929,2.912093666,2.163083162,2.72918006,4.063659623,0.729637491
993,11.87855867,1.317842062,4.25749678,3.74649379,4.697904016,0.187563109,14.60564147,6.144856212,6.460672669,3.869439518,5.21241657,0.9953962
994,10.83462749,1.453519473,4.459693545,3.253944934,11.99465338,3.501026668,10.41136521,3.84792972,4.073341064,4.830139845,9.118816959,3.940614393
995,18.17217076,8.692697069,1.119127974,2.35262649,5.205064171,5.730072263,20.32493025,6.524873073,2.198084233,5.771886266,5.834260553,5.928998378
996,31.62735806,14.8888281,8.506066931,3.516546255,4.987979691,7.876777435,36.41464065,10.08897078,7.522749705,3.743076853,2.755441376,7.118431748
997,20.31570075,12.92647339,8.241845829,5.397973992,4.876209785,5.106998449,19.24647851,8.705413925,9.597618268,7.851825122,4.520697531,6.307187524
998,39.55195352,25.80327795,48.00054968,25.48913008,8.013986786,16.97048417,26.32710718,18.97832487,27.24862028,21.0599858,4.369263484,13.96908725
999,62.29045279,29.47684353,41.18529413,14.35514006,10.34840594,4.100060315,35.43820426,19.13729921,21.26436377,10.55255672,9.256614508,8.099605538
1000,38.56665797,13.19406769,9.948575066,3.121654166,12.34358182,1.427410693,26.87829799,12.61042615,8.132946194,3.529933807,11.58111262,1.258966317
1001,9.018915385,4.302619504,3.134067378,4.57502173,3.434190491,2.886275822,10.38144814,4.371639784,6.94733071,4.321977512,6.2844322,3.357848768
1002,4.792116403,0.157069846,4.060944991,2.084691943,4.334794254,2.834280672,5.164482959,0.640488474,6.076653343,4.174012193,3.69619337,4.074814607
1003,2.543840786,0.14138283,1.120886777,1.859849656,2.966234087,2.073839626,3.348164096,0.333733835,1.193108225,2.014372814,1.946355012,1.855035048
1004,0.186477896,0.310255955,0.281078404,1.228559943,0.86205581,1.431558594,1.656610164,0.526304704,0.223414845,0.633992246,0.568623269,1.069945088
1005,0.070743829,0.063470842,0.076648328,0.023945592,0.051969562,0.071322186,0.438972251,0.217998488,0.107591391,0.069353796,0.118923788,0.10444936
1006,1.930026693,0.386983507,0.713600689,0.462336707,0.122502504,0.111804805,1.707898165,0.273209245,0.986457524,0.5064992,0.260980808,0.21352401
1007,4.874469806,1.632726959,4.22279009,0.931646858,1.550122219,0.318660971,3.414590148,1.028237019,3.109057636,1.83568757,1.145981046,1.387142252
1008,9.668428023,2.314299684,4.257101655,1.836754248,3.962171617,3.772889264,5.619176766,3.116405995,2.909149237,2.438544878,2.890917146,2.462889084
1009,19.61743901,0.960379182,6.990916709,2.955243858,3.909937137,7.611177125,13.22103679,5.325194134,4.25130193,3.749527619,3.791411256,4.496485087
1010,18.47607598,1.800044107,5.72699573,4.533193267,5.695801638,9.322473502,20.67012869,12.79419292,7.655712957,5.707398475,4.482605166,6.658980943
1011,20.28604357,15.466384,12.12010254,0.452215692,10.18998444,12.78934937,22.0175704,23.73109925,13.61744795,2.88400871,8.259881884,9.167640027
1012,41.51688227,18.05348843,17.38979654,6.391391697,13.83683344,15.00453855,32.47730543,15.51678895,13.18655021,5.522588098,7.432488597,9.114602778
1013,36.09029171,13.36684747,4.688143753,7.169777924,5.064042233,0.97232671,26.47005691,9.739610372,3.959249334,8.714801944,5.980638292,1.67082237
1014,12.87485872,4.953743442,11.47292174,6.537808887,15.46380906,6.426806699,19.59388264,4.080571834,6.033188945,10.79362539,13.15818115,6.870736633
1015,13.99437027,7.927911753,10.9608895,24.61001485,8.706420689,11.5870244,17.41116649,5.343672849,9.12496775,17.90754167,6.46416418,8.718908463
1016,6.490268687,3.391502097,4.501207263,11.22209467,1.502210368,6.045388946,5.989804161,3.339580884,10.41413872,9.786761703,3.566839933,7.386147142
1017,6.592055299,2.363659613,3.419474771,2.559626278,3.394427652,3.075577808,10.02346968,3.179181,7.604050268,1.920376979,5.785465227,4.307566991
1018,5.719997092,5.03415558,5.619296586,1.201762605,2.260520158,0.417184515,5.209111941,3.323274582,3.648313755,0.69044299,2.32859567,0.831742903
1019,2.287066227,1.665953594,1.85890124,0.996389091,0.821369311,0.1186551,1.675317777,0.943097338,1.017734393,0.704033246,0.469745859,0.108886714
1020,0.416492612,0.252139264,0.062481241,0.256925143,0.136476523,0.087403741,0.285125929,0.249828298,0.091339632,0.259528822,0.091233965,0.091225335
1021,1.940456554,1.159723562,0.497520039,0.343117278,0.558146496,0.307899994,1.6391121,0.913466756,0.846979586,0.591335685,0.386146365,0.313624819
1022,4.973015287,0.914758889,1.588997752,1.263267516,0.727504872,0.85108856,5.59352641,1.284601116,3.459007311,1.31362645,0.508328084,0.733063462
1023,14.28200145,0.64859562,1.091089687,1.254904353,1.238987285,0.815398263,11.87460713,1.946787391,4.954070282,1.403732049,1.16453737,1.528676461
1024,11.93238368,2.571692973,3.469195278,3.207290153,2.805793482,0.321194242,13.03776281,2.94528991,2.765599824,3.531387271,3.220006973,4.152977799
1025,14.98970864,3.522649882,10.23572893,1.29573786,9.181850043,0.571775827,11.9825304,3.789011173,6.509065258,2.998938842,8.03036117,9.022886822
1026,16.34239094,7.670301205,4.007971752,13.68427441,19.34827351,6.801731944,14.40403457,6.465032655,6.405073314,12.62841805,12.73954305,10.81937829
1027,16.3334964,20.98295957,12.49179993,16.69137135,15.07899365,8.822412574,19.27371924,14.85356884,12.05962894,15.13750497,11.86776072,12.37318811
1028,8.660892332,15.49878468,9.191006406,7.699372328,19.19847825,3.190122199,13.86746867,14.73301789,7.876908103,8.418165175,13.45491928,8.91226711
1029,4.960852601,16.97898641,6.242439093,3.80379028,6.140838776,6.561713577,15.77971847,15.01592531,4.316621241,5.54356212,4.596071625,10.01353276
1030,2.569649532,13.67366838,3.652066819,4.903148846,2.025585248,7.1362152,15.8640878,8.6159363,3.022047104,5.539167161,2.483443118,7.082081659
1031,5.608411347,3.790445921,5.80383884,8.136295692,1.076987412,2.198890599,17.1800298,5.0668101,3.634466457,4.988806473,2.410804268,2.560542416
1032,1.523345852,3.113037645,8.39184628,3.347237046,3.316320892,1.124255754,7.588599797,3.526628062,5.901628879,3.107557871,2.424870328,1.614370096
1033,1.66163566,0.890585405,0.899652862,0.827157712,5.330334405,1.575371008,2.116340461,0.533758915,1.290435762,1.154000065,3.481494248,1.432772135
1034,2.361685309,0.346529409,0.610467748,0.444528945,0.66861536,0.445860256,1.318653432,0.238896049,0.623375078,0.495396213,0.472013413,0.435268657
1035,0.206734106,0.046740898,0.165755191,0.238274676,0.174922701,0.426126078,0.306897885,0.121678747,0.166524328,0.193406618,0.148476689,0.23285827
1036,2.209111281,0.26306038,0.232869961,0.545565379,0.840002789,0.908163349,2.739106716,0.667617638,0.907317652,0.457762706,1.282855277,0.556187007
1037,2.082400504,0.409282896,0.271942433,0.613128826,5.013593912,0.224810077,3.601392407,1.186391586,1.010872943,0.66990966,5.282154981,1.159064193
1038,4.963692073,2.658217007,3.583699968,1.757031907,5.401002536,2.064870309,6.751898213,2.614399808,2.272497552,1.492352944,7.289008033,1.406164508
1039,40.0781071,13.08772199,20.79594357,7.344626836,1.606905148,4.87149592,27.07141721,8.412263091,12.31619253,5.587881018,5.150728877,5.033289707
1040,44.68061078,16.10451311,18.04224892,12.59229803,3.636127447,3.447931215,30.55021405,11.16046799,12.54201249,7.887565061,4.13911616,3.486272526
1041,35.08451909,8.224560908,10.99429131,12.84918976,6.999165725,5.051797941,25.49096096,13.89196754,10.50742073,16.34581483,7.601760788,3.411158197
1042,30.96038596,5.897754898,8.061413949,7.135706018,10.24065,7.65802177,29.83465723,9.752303732,13.32306007,11.2955799,5.546652635,4.846440836
1043,14.69132098,3.889821047,15.99704716,6.870820143,24.55067188,12.71900969,26.49114996,7.543916363,21.19818049,6.177723889,20.46673163,10.9093387
1044,16.64979513,9.835265944,11.49921516,5.744709375,18.6409175,9.812738708,25.76026769,6.725996489,16.49445679,6.537332014,14.28318175,9.306293367
1045,9.678638096,32.95777207,7.568331327,7.308514351,9.578293155,18.51539519,18.55507576,19.21502635,8.397533885,7.9763944,8.374130763,9.671109265
1046,4.166540995,4.279408139,14.03844925,1.87215828,3.056844693,9.218224327,6.707653706,11.29178562,10.81213927,6.70118167,4.185224393,6.063245202
1047,10.73780248,5.762623884,15.92790485,5.25627639,1.819702058,2.284592874,7.414455963,5.897284728,9.850058664,5.599814734,2.280153926,1.735351122
1048,10.19355433,1.318127017,3.175261414,1.08929708,2.534566644,2.009853546,5.899453781,0.849552861,2.078447687,1.015882991,1.447925918,1.105307225
1049,2.049123748,0.182451047,0.119147453,0.134870601,0.725816021,0.574316953,1.283693771,0.311621683,0.2461163,0.169265212,0.438386066,0.416762702
1050,0.211808174,0.093013664,0.074587072,0.073235856,0.156939174,0.162095344,0.806174578,0.283567006,0.142258258,0.051480051,0.121489508,0.112049081
1051,0.878704139,0.655145407,0.571167962,0.181097877,0.399854703,0.067946043,1.492433216,0.354177079,0.63918801,0.170565046,0.496082755,0.543921409
1052,3.925856606,1.912138237,1.632722438,0.830866154,1.718578103,1.998945757,3.609628162,2.720660224,1.337364426,0.712379018,2.143142479,1.337629862
1053,8.700705913,1.958241629,3.110058656,2.376841088,6.500736022,1.781198703,10.10436882,6.673410089,2.526652231,1.330615708,5.10493367,1.842983547
1054,6.493998665,3.757149255,2.346011944,2.275140743,2.757664548,2.46123873,7.899847038,5.852457443,3.1266792,3.284443345,4.792060523,5.23543203
1055,13.18401223,9.140056474,4.411887969,5.900453923,4.026840734,6.299472002,13.67620871,7.074399517,9.316252953,7.63606574,6.939812811,8.825512186
1056,39.37888621,9.697479108,15.2138334,3.72703947,6.1756478,8.369678028,36.32303444,7.134150739,16.01892435,5.172004926,7.056363334,10.07595571
1057,28.9988856,17.60223157,11.89235579,4.526927966,3.35780846,4.059696873,24.42800729,12.34643471,10.33526212,4.832053416,6.365420056,3.219319905
1058,11.005085,10.59816199,12.79068593,3.044849371,7.072955271,1.670368146,16.94944257,15.66827104,12.44147377,9.399419264,5.682183059,5.698492557
1059,11.74762932,4.990566834,7.989390989,3.213891872,5.922568008,5.697336617,9.395545213,11.08856334,5.538459522,3.937774647,5.051870614,9.435242208
1060,14.47601979,2.684150058,5.111899381,5.004394333,2.032014166,3.745900389,14.00406936,6.47515445,6.932603696,4.55002474,2.568307373,5.02103385
1061,24.3776429,3.267850239,3.07043812,6.256525075,6.267151567,1.550248067,20.19166488,4.678784077,3.367744076,8.223058588,3.56210989,2.733334279
1062,7.618504262,2.219074992,1.262695631,3.124030679,2.636521389,2.343593078,11.50186014,2.644802582,2.593532428,2.43786232,2.074083887,2.595990454
1063,2.217428552,1.887967537,2.157831715,3.028170193,0.648781044,2.076768122,3.917883839,2.161633641,2.007725755,2.27691105,0.793785519,1.143599699
1064,1.735509936,1.121701374,0.548051242,0.922262096,0.406107896,0.123475148,1.427264731,0.974782935,0.348254418,0.721760133,0.348004536,0.108590018
1065,0.233020881,0.137420061,0.067490513,0.208862752,0.161395883,0.056338759,0.221529421,0.141041633,0.223492067,0.209674328,0.164427266,0.046598235
1066,0.402032088,0.322870095,0.091420439,0.619719951,0.571337213,0.795424693,1.291108508,0.811574608,0.815152654,0.773448315,0.438655691,0.565936692
1067,1.151177502,1.672430341,0.562821776,1.14775899,1.945693534,1.173239144,8.008655768,2.013612448,2.398241752,0.984239952,1.359580329,1.927243108
1068,4.751154131,2.529064093,3.500679227,3.186945463,3.543832936,0.519979442,14.66641795,1.985843878,5.075100233,1.739028418,2.897797487,2.019560071
1069,8.37339138,2.537955877,6.07602367,4.968404657,1.159794999,3.724600569,10.37130443,2.493789071,5.282874037,3.56053066,3.440087571,3.096813564
1070,30.55018379,4.537722376,9.231644789,1.771956219,6.465762928,4.869122966,26.48391858,5.224343246,7.660117193,6.09819534,6.169952518,3.455808483
1071,47.03024803,7.193888956,19.56972934,6.750536889,4.6318102,9.445813337,43.56079668,7.267064186,14.73046428,11.50389222,6.959368677,5.849609619
1072,31.67942221,11.38650282,14.1362017,22.50007417,5.60565172,8.857356829,28.76447343,8.174546797,10.85046504,15.5875209,6.990082988,6.018194287
1073,5.449157429,18.00493599,16.436995,26.94596859,5.168444437,9.699036767,10.79027133,12.23308138,9.638899103,17.08030957,4.57573749,8.073627711
1074,6.338558877,20.18010749,10.39726507,10.55904997,6.418332656,4.197510308,10.69040169,14.50915149,6.875563876,8.933849303,10.3031664,3.327800533
1075,16.28873028,18.34039066,9.665379286,5.091593381,6.53876793,3.107713975,14.06679566,14.72282217,11.13638715,6.555001098,10.85909356,3.445643872
1076,10.25030464,12.74217369,6.849523991,1.956600108,0.474566165,2.494657426,15.5455965,15.63477832,13.23348615,3.455032244,3.144589301,2.768401337
1077,3.849733439,4.640668724,5.018528165,2.02416669,1.73793981,0.860661652,4.651682289,6.360852414,7.442006158,2.372819075,1.321584515,1.378039481
1078,3.698568896,2.719785105,4.35454578,1.108940715,0.093625935,0.659783524,3.762884504,2.3534607,2.869268802,0.831739473,1.504664903,1.369851126
1079,1.005380044,0.361644315,0.720784759,0.098793185,0.40155796,0.528758051,1.022599024,0.444236552,0.379430493,0.085548624,0.308297196,0.423817288
